,0
5910,"515 Hershey Ave Lancaster, PA 17603-5752"
5911,"304 N Water St Lancaster, PA 17603-3374"
5912,"200 Lancaster, PA 17602-2288"
5913,"605 W Walnut St Lancaster, PA 17603-3383"
5914,"625 S Duke St Lancaster, PA 17602-4509"
5915,"6 New Holland, PA 17557-8706"
5916,"584 Springville Rd New Holland, PA 17557-9564"
5917,"166 S New Holland Rd Kinzers, PA 17535-5600"
5918,"584 Springville Rd New Holland, PA 17557-9564"
5919,"560 S Reading Rd Ephrata, PA 17522-1834"
5920,"559 Miller Ave Clairton, PA 15025-1746"
5921,"128 West Mifflin, PA 15122-3075"
5922,"7157 Mary Peck Bond Pl Pittsburgh, PA 15206-1236"
5923,"6023 Harvard St Pittsburgh, PA 15206-3053"
5924,"816 Middle St Pittsburgh, PA 15212-4915"
5925,"525 Mount Pleasant Rd Pittsburgh, PA 15214-2427"
5926,"905 Watson St Pittsburgh, PA 15219-4709"
5927,"404 Braddock Ave Braddock, PA 15104-1804"
5928,"745 N Negley Ave Pittsburgh, PA 15206-2059"
5929,"1835 Centre Ave Pittsburgh, PA 15219-4305"
5930,"523 Sinclair St Mckeesport, PA 15132-3029"
5931,"627 Lysle Blvd McKeesport, PA 15132-2524"
5932,"1601 Brighton Rd Pittsburgh, PA 15212-3838"
5933,"7227 Hamilton Ave Pittsburgh, PA 15208-1814"
5934,"865 W North Ave Pittsburgh, PA 15233-1616"
5935,"1800 West St Homestead, PA 15120-2563"
5936,"441 S Main St Pittsburgh, PA 15220-5540"
5937,"415 Neptune St Pittsburgh, PA 15220-5516"
5938,"4516 Browns Hill Rd Pittsburgh, PA 15217-2917"
5939,"103 Towne Square Way Brentwood, PA 15227-3254"
5940,"519 Penn Ave Turtle Creek, PA 15145-2082"
5941,"4516 Browns Hill Rd Pittsburgh, PA 15217-2917"
5942,"151 Ruth St Pittsburgh, PA 15211-2384"
5943,"410 Pittsburgh, PA 15218-1881"
5944,"835 Washington St Huntingdon, PA 16652-1725"
5945,"358 Seminary St Cassville, PA 16623-6203"
5946,"95 S Park St Mount Union, PA 17066-1334"
5947,"1 Huntingdon, PA 16652-2410"
5948,"6674 Towne Center Blvd Huntingdon, PA 16652"
5949,"375 S Kishacoquillas St Belleville, PA 17004-8620"
5950,"814 Washington St Huntingdon, PA 16652-1726"
5951,"6678 Towne Center Blvd Huntingdon, PA 16652-6934"
5952,"1 Orbisonia, PA 17243-9432"
5953,"2 Orbisonia, PA 17243-9432"
5954,"846 Medical Center Dr Alexandria, PA 16611-2936"
5955,"17 Gettysburg, PA 17325-7565"
5956,"1230 High St Hanover, PA 17331-1127"
5957,"46 Red Hill Ct Newport, PA 17074-8706"
5958,"104 Railroad St Bedford, PA 15522-1013"
5959,"203 College Park Plz Johnstown, PA 15904"
5960,"3375 Carlisle Rd Gardners, PA 17324-9603"
5961,"110 Chambers Hill Dr Chambersburg, PA 17201-7301"
5962,"423 Limekiln Dr Chambersburg, PA 17201-4510"
5963,"102 Chambersburg, PA 17201-7304"
5964,"1905 Market Square Blvd Waynesboro, PA 17268-3811"
5965,"51 S Main St Chambersburg, PA 17201-2237"
5966,"201 Chambersburg, PA 17201-4224"
5967,"202 Chambersburg, PA 17201-7304"
5968,"101 Chambersburg, PA 17201-7304"
5969,"103 Chambersburg, PA 17201-4224"
5970,"45 Roadside Ave Lowr Level Waynesboro, PA 17268-2542"
5971,"100 Chambersburg, PA 17201-7304"
5972,"202 Chambersburg, PA 17201-4224"
5973,"51 S Main St Chambersburg, PA 17201-2237"
5974,"620 Howard Ave Altoona, PA 16601-4804"
5975,"301 Ebensburg, PA 15931-4130"
5976,"106 Derry Heights Blvd Lewistown, PA 17044-8648"
5977,"1555 Shawna Rd Cherry Tree, PA 15724-9003"
5978,"1104 Montour Rd Loysville, PA 17047-9200"
5979,"525 Fulton Dr Mc Connellsburg, PA 17233-8061"
5980,"100 Wilson Rd Bentleyville, PA 15314-1028"
5981,"150 Bearcat Dr Bentleyville, PA 15314-1463"
5982,"75 Bearcat Dr Bentleyville, PA 15314-1421"
5983,"563 Lincoln Ave Bentleyville, PA 15314-2060"
5984,"194 Crawford Rd Fredericktown, PA 15333-2012"
5985,"179 Crawford Rd Fredericktown, PA 15333-2011"
5986,"136 Crawford Rd Fredericktown, PA 15333-2012"
5987,"304 Grant St Bobtown, PA 15315-1014"
5988,"424 Bower Hill Rd Venetia, PA 15367-1483"
5989,"1152 Wood St California, PA 15419-1260"
5990,"11 Trojan Way Coal Center, PA 15423-1059"
5991,"40 Trojan Way Coal Center, PA 15423-1059"
5992,"601 W George St Carmichaels, PA 15320-1325"
5993,"84 W Wheeling St Washington, PA 15301-6918"
5994,"1070 Old National Pike Fredericktown, PA 15333-2114"
5995,"200 Chamber Plz Charleroi, PA 15022-1605"
5996,"208 S Arch St Connellsville, PA 15425-3536"
5997,"601 S Arch St Connellsville, PA 15425-4000"
5998,"718 McKean Ave Donora, PA 15033-1061"
5999,"93 N Morgantown St Fairchance, PA 15436-1039"
6000,"1000 Mapletown Rd Greensboro, PA 15338-1000"
6001,"626 E Mcmurray Rd McMurray, PA 15317-3420"
6002,"264 E Mcmurray Rd Mcmurray, PA 15317-2948"
6003,"625 E Mcmurray Rd Mcmurray, PA 15317-3497"
6004,"250 E Mcmurray Rd Mcmurray, PA 15317-2948"
6005,"1006 Main St Republic, PA 15475-1012"
6006,"252 Cameron Rd Washington, PA 15301-9548"
6007,"50 Scenic Dr Washington, PA 15301-9207"
6008,"225 Midland Dr Washington, PA 15301-1461"
6009,"231 Park Ave Washington, PA 15301-5713"
6010,"2500 S Main Street Ext Washington, PA 15301-3269"
6011,"1041 Gabby Ave Washington, PA 15301-5913"
6012,"86 Mcclellandtown Rd Uniontown, PA 15401-5527"
6013,"37 Highland Ave Washington, PA 15301-4062"
6014,"201 Allison Ave Washington, PA 15301-4210"
6015,"801 E Wheeling St Washington, PA 15301-3746"
6016,"190 Bonar Ave Waynesburg, PA 15370-1604"
6017,"1367 Hargus Creek Rd Waynesburg, PA 15370-3815"
6018,"179 Columbia Ave Vandergrift, PA 15690-1203"
6019,"102 Greensburg, PA 15601-3200"
6020,"102 Greensburg, PA 15601-3200"
6021,"3 Waynesburg, PA 15370-1660"
6022,"120 Locust Ave Ext Mount Morris, PA 15349-1355"
6023,"1227 Smith Township State Rd Burgettstown, PA 15021"
6024,"7 Glassworks Rd Greensboro, PA 15338-9507"
6025,"140 Church St Rogersville, PA 15359-1001"
6026,"4 Washington, PA 15301-4261"
6027,"7 Glassworks Rd Greensboro, PA 15338-9507"
6028,"501 W High St Waynesburg, PA 15370-7209"
6029,"400 Uniontown, PA 15401-2937"
6030,"236 Elm Dr Waynesburg, PA 15370-8265"
6031,"118 S Pittsburgh St Connellsville, PA 15425-3531"
6032,"1249 National Pike Hopwood, PA 15445"
6033,"590 Indian Springs Rd Indiana, PA 15701-3600"
6034,"29 Saltsburg Rd Clarksburg, PA 15725-7400"
6035,"529 Lloyd Ave Latrobe, PA 15650-1721"
6036,"850 Main St Coalport, PA 16627"
6037,"600 Chestnut Street Ext STE B Bradford, PA 16701-5438"
6038,"176 Skyline Dr Kersey, PA 15846-9146"
6039,"81 Clarion Rd Johnsonburg, PA 15845-1656"
6040,"118 Fraley St Kane, PA 16735-1327"
6041,"49 Ridgmont Dr Ridgway, PA 15853-9700"
6042,"6 Riverside Plz Blossburg, PA 16912-1137"
6043,"103 Forestview Ave Elkland, PA 16920-1403"
6044,"114 East Ave Wellsboro, PA 16901-1737"
6045,"116 Seymour St Blossburg, PA 16912-1418"
6046,"32 E Lawrence Rd Lawrenceville, PA 16929-8801"
6047,"416 S Main St Mansfield, PA 16933-1510"
6048,"40 W Wellsboro St Mansfield, PA 16933-1411"
6049,"7 Water St Wellsboro, PA 16901-1126"
6050,"236 E Main St Westfield, PA 16950-1607"
6051,"30 Pinnacle Dr Clarion, PA 16214-3800"
6052,"419 Kellys Way East Brady, PA 16028"
6053,"811 Grandview Rd Oil City, PA 16301-2077"
6054,"200 Prushnok Dr Punxsutawney, PA 15767-2343"
6055,"159 Interstate Pkwy Bradford, PA 16701-1013"
6056,"259 Allegheny St Jersey Shore, PA 17740-1422"
6057,"136 Grimesville Rd Williamsport, PA 17701-9696"
6058,"2 Girard, PA 16417-1049"
6059,"1611 Peach St Erie, PA 16501-2109"
6060,"1202 State St Erie, PA 16501-1914"
6061,"4401 Iroquois Ave Erie, PA 16511-2219"
6062,"5712 Iroquois Ave Harborcreek, PA 16421-1009"
6063,"220 N Buhl Farm Dr Hermitage, PA 16148-1786"
6064,"1 Dayton Way Sharon, PA 16146-2185"
6065,"201 Ellwood City, PA 16117-1493"
6066,"350 Sharon New Castle Rd Farrell, PA 16121-1576"
6067,"2000 Green St Farrell, PA 16121-1364"
6068,"348 Main St Greenville, PA 16125-2608"
6069,"1600 Roemer Blvd Farrell, PA 16121-1754"
6070,"737 Greenville Rd Mercer, PA 16137-5070"
6071,"2807 Wilmington Rd New Castle, PA 16105-1263"
6072,"1112 S Mill St New Castle, PA 16101-4629"
6073,"296 Church St Petrolia, PA 16050-3006"
6074,"63 Pitt St Sharon, PA 16146-2102"
6075,"63 Pitt St Sharon, PA 16146-2102"
6076,"3205 S Main St Sandy Lake, PA 16145"
6077,"63 Pitt St Sharon, PA 16146-2102"
6078,"120 S Martin St Titusville, PA 16354-1850"
6079,"225 Edgewood Drive Ext Transfer, PA 16154-1817"
6080,"650 East Ave Erie, PA 16503-1535"
6081,"2928 Peach St Erie, PA 16508-1843"
6082,"94 W Connelly Blvd Sharon, PA 16146-1754"
6083,"807 Wallace Ave Wilkinsburg, PA 15221-2312"
6084,"807 Wallace Ave Pittsburgh, PA 15221-2312"
6085,"99 Autumn St Aliquippa, PA 15001-1301"
6086,"176 Virginia Ave Rochester, PA 15074-1723"
6087,"308 Hemlock Dr Moon Township, PA 15108-1317"
6088,"2 Wilkinsburg, PA 15221-2841"
6089,"710 Thompson Ave Mc Kees Rocks, PA 15136-3808"
6090,"5868 Creek Station Dr Ste A Pensacola, FL 32504-8627"
6091,"2701 N Q St Pensacola, FL 32505-5615"
6092,"29 Cantonment, FL 32533-5808"
6093,"29 Cantonment, FL 32533-8695"
6094,"6671 Caroline St Milton, FL 32570-4781"
6095,"6021 Industrial Blvd Century, FL 32535-3312"
6096,"501 Church St Century, FL 32535-2914"
6097,"2315 W Jackson St Pensacola, FL 32505-7552"
6098,"1295 W Fairfield Dr Pensacola, FL 32501-1107"
6099,"90 Milton, FL 32571-2066"
6100,"1201 W Hernandez St BLDG E Pensacola, FL 32501-1815"
6101,"1221 W Lakeview Ave Pensacola, FL 32501-1857"
6102,"1295 W Fairfield Dr Pensacola, FL 32501-1107"
6103,"2315 W Jackson St Pensacola, FL 32505-7552"
6104,"2315 W Jackson St Pensacola, FL 32505-7552"
6105,"1400 N Palafox St Pensacola, FL 32501-2643"
6106,"1380 N Palafox St Pensacola, FL 32501-2641"
6107,"350 W Herman St Pensacola, FL 32505-5249"
6108,"5855 Creek Station Dr Pensacola, FL 32504-8626"
6109,"361 Greenway Trl Santa Rosa Beach, FL 32459-5589"
6110,"800 Hospital Dr Crestview, FL 32539-7385"
6111,"7 Wright Pkwy SW Fort Walton Beach, FL 32548-5277"
6112,"301 Hughes St NE Fort Walton Beach, FL 32548-6403"
6113,"50 Holly Ave Shalimar, FL 32579-1173"
6114,"305 Lang Rd Fort Walton Beach, FL 32547-3122"
6115,"20 E Freeport, FL 32439-3931"
6116,"20 E Freeport, FL 32439-3931"
6117,"1720 S Gadsden St Tallahassee, FL 32301-5506"
6118,"1720 S Gadsden St Tallahassee, FL 32301-5506"
6119,"1549 S Monroe St Tallahassee, FL 32301-4312"
6120,"2200 S Monroe St Tallahassee, FL 32301-6303"
6121,"83 Defuniak Springs, FL 32433-3800"
6122,"416 John Baldwin Rd Defuniak Springs, FL 32433-3520"
6123,"815 Defuniak Springs, FL 32435"
6124,"1210 Kemp Rd Havana, FL 32333-1938"
6125,"438 W Brevard St Tallahassee, FL 32301-1004"
6126,"2295 Pasco St Tallahassee, FL 32310-0908"
6127,"3013 Jim Lee Rd Tallahassee, FL 32301-7057"
6128,"872 W Orange Ave Tallahassee, FL 32310-6123"
6129,"872 W Orange Ave Tallahassee, FL 32310-6123"
6130,"335 Maple St Chattahoochee, FL 32324-1547"
6131,"470 Strong Rd Quincy, FL 32351-6006"
6132,"98 Eastpoint, FL 32328-3304"
6133,"1830 W King St Quincy, FL 32351-2013"
6134,"1249 Strong Rd Quincy, FL 32351-5248"
6135,"1249 Strong Rd Quincy, FL 32351-5248"
6136,"235 SW Dade St Madison, FL 32340-2363"
6137,"417 W Base St Madison, FL 32340-2064"
6138,"1850 S Byron Butler Pkwy Perry, FL 32348-5508"
6139,"3721 N Monroe St Tallahassee, FL 32303-2740"
6140,"749 S Stewart St Quincy, FL 32351-4420"
6141,"1600 E Green St Perry, FL 32347-3712"
6142,"1000 Howard St Perry, FL 32347-3635"
6143,"1328 Coastal Hwy Panacea, FL 32346-2151"
6144,"255 W River Rd Wewahitchka, FL 32465-4533"
6145,"278 Church Rd Bruce, FL 32455-4769"
6146,"20 Bristol, FL 32321-6406"
6147,"16875 NE Cayson St Blountstown, FL 32424-2209"
6148,"495 Saint Johns Rd Bonifay, FL 32425-4237"
6149,"4 Chipley, FL 32428-6951"
6150,"2475 Garrison Ave Port Saint Joe, FL 32456-5265"
6151,"98 Eastpoint, FL 32328-3652"
6152,"98 Panama City, FL 32401-1041"
6153,"4126 Independent Dr Marianna, FL 32448-4023"
6154,"495 Saint Johns Rd Bonifay, FL 32425-4237"
6155,"20 Bristol, FL 32321-6406"
6156,"22 Wewahitchka, FL 32465-3237"
6157,"4126 Independent Dr Marianna, FL 32448-4023"
6158,"1515 June Ave Panama City, FL 32405-3759"
6159,"231 Youngstown, FL 32466-2562"
6160,"1801 N Temple Ave Starke, FL 32091"
6161,"495 E Main St Lake Butler , FL 32054"
6162,"3 Starke, FL 32091-1614"
6163,"1536 S Pine Ave Ocala, FL 34471-6546"
6164,"19204 E Pennsylvania Ave Dunnellon, FL 34432-6168"
6165,"717 SW Martin Luther King Jr Ave Ocala, FL 34471-1435"
6166,"2553 E Silver Springs Blvd Ocala, FL 34470-7009"
6167,"100 Marion Oaks Blvd Ocala, FL 34473-2209"
6168,"100 Ocala, FL 34474-5521"
6169,"351 Cross City, FL 32628-3827"
6170,"710 W Main St Mayo, FL 32066-4127"
6171,"410 NE Waldo Rd Gainesville, FL 32641-5685"
6172,"171 NW Albritton Ln Lake City, FL 32055-4451"
6173,"1830 N Main St Bell, FL 32619-4713"
6174,"27 SW Branford, FL 32008-2767"
6175,"1 Chiefland, FL 32626-1100"
6176,"173 NW Albritton Ln Lake City, FL 32055-4451"
6177,"90 Lake City, FL 32055-3101"
6178,"300 Pinewood Dr SW Live Oak, FL 32064-4029"
6179,"550 Georgia St Starke, FL 32091-1816"
6180,"911 S Main St Trenton, FL 32693-3239"
6181,"630 N Main St Williston, FL 32696-1705"
6182,"211 Ranchera St NW Live Oak, FL 32064-4866"
6183,"5460 Blanding Blvd Jacksonville, FL 32244-1957"
6184,"120 King St Jacksonville, FL 32204-2410"
6185,"37 Jacksonville, FL 32218-4782"
6186,"38 Jacksonville, FL 32218-4744"
6187,"1880 Edgewood Ave W Jacksonville, FL 32208-3021"
6188,"5300 N Pearl St Jacksonville, FL 32208-5119"
6189,"611 E Adams St Jacksonville, FL 32202-2847"
6190,"611 E Adams St Jacksonville, FL 32202-2847"
6191,"3701 Winton Dr Jacksonville, FL 32208-2998"
6192,"5455 Springfield Blvd Jacksonville, FL 32208-5166"
6193,"123 Green Cove Springs, FL 32043-2547"
6194,"100 Commercial Dr Keystone Heights, FL 32656-6802"
6195,"403 Orange Park, FL 32073-5569"
6196,"3900 University Blvd S Jacksonville, FL 32216-4331"
6197,"6024 Merrill Rd Jacksonville, FL 32277-3427"
6198,"500 Jacksonville Beach, FL 32250-4200"
6199,"200 Jacksonville Beach, FL 32250-4256"
6200,"207 St Augustine, FL 32084-0997"
6201,"114 Saint Augustine, FL 32086-5269"
6202,"1205 S Woodland Blvd Deland, FL 32720-7466"
6203,"801 Beville Rd South Daytona, FL 32119-1860"
6204,"216 Frederick St Pierson, FL 32180-3024"
6205,"7205 SE Maricamp Rd Ocala, FL 34472-2105"
6206,"201 W Lattin St Hastings, FL 32145"
6207,"2503 President St Palatka, FL 32177-5433"
6208,"1302 River St Palatka, FL 32177-5042"
6209,"20 Interlachen, FL 32148-2737"
6210,"5 Palm Coast, FL 32137-4786"
6211,"405 Elm St Welaka, FL 32193-2125"
6212,"306 Union Ave Crescent City, FL 32112-4432"
6213,"1425 Dunn Ave Daytona Beach, FL 32114-1437"
6214,"1455 Dunn Ave Daytona Beach, FL 32114-1437"
6215,"1220 Willis Ave Daytona Beach, FL 32114-2810"
6216,"420 Stadium Rd Daytona Beach, FL 32114-2400"
6217,"400 W Airport Blvd Sanford, FL 32773-5489"
6218,"436 Casselberry, FL 32707-6100"
6219,"225 Harvest Time Dr Sanford, FL 32771-8814"
6220,"4930 E Lake Mary Blvd Sanford, FL 32771-5003"
6221,"92 Sanford, FL 32773-6158"
6222,"1200 Deltona Blvd Deltona, FL 32725-6306"
6223,"2160 Howland Blvd Deltona, FL 32738-3467"
6224,"220 Barton Blvd Rockledge, FL 32955-2742"
6225,"14 Rockledge, FL 32955-2742"
6226,"2 Palm Bay, FL 32905-2650"
6227,"137 Melbourne, FL 32901-6006"
6228,"775 Malabar Rd Malabar, FL 32950-3120"
6229,"17 Silver Palm Ave Melbourne, FL 32901-3123"
6230,"1 Palm Bay, FL 32905-4616"
6231,"300 Cocoa, FL 32927-5034"
6232,"2120 Melbourne, FL 32935-3084"
6233,"905 Pineda St Cocoa, FL 32922-6370"
6234,"1537 N Singleton Ave Titusville, FL 32796-1679"
6235,"601 E University Blvd Melbourne, FL 32901-7121"
6236,"1329
TCCH Sebastian River Walk Plaza 
13505"
6237,"1 Sebastian, FL 32958-3759"
6238,"3091
Treasure Coast Community Health, Inc. 
12196"
6239,"512 Fellsmere, FL 32948-5463"
6240,"105 Vero Beach, FL 32960"
6241,"2400 Cocoa, FL 32927-4305"
6242,"836 Century Medical Dr Titusville, FL 32796-2141"
6243,"103 Vero Beach, FL 32960-6595"
6244,"14 Orlando, FL 32822-1778"
6245,"2198 Four Winds Blvd Kissimmee, FL 34746-5957"
6246,"2711 N Orange Blossom Trl Kissimmee, FL 34744-1373"
6247,"1877 Fortune Rd Kissimmee, FL 34744-4428"
6248,"1877 Fortune Rd Kissimmee, FL 34744-4428"
6249,"8600 W Irlo Bronson Memorial Hwy Kissimmee, FL 34747-1001"
6250,"2622 Simpson Rd Kissimmee, FL 34744-4674"
6251,"4303 Cameron Preserve Cir Kissimmee, FL 34746-6304"
6252,"1703 Business Center Ln Kissimmee, FL 34758-1801"
6253,"25 Kissimmee, FL 34741-2359"
6254,"200 Park Place Blvd Kissimmee, FL 34741-2344"
6255,"109 N Doverplum Ave Kissimmee, FL 34758-3309"
6256,"1050 Grape Ave Saint Cloud, FL 34769-3965"
6257,"1501 Bill Beck Blvd Kissimmee, FL 34744-9516"
6258,"1875 Fortune Rd Kissimmee, FL 34744-4428"
6259,"11881 E Colonial Dr STE A Orlando, FL 32826-4723"
6260,"5730 Lake Underhill Rd Orlando, FL 32807-4366"
6261,"105 Orlando, FL 32809-4616"
6262,"19108 E Colonial Dr Orlando, FL 32820-3701"
6263,"7900 Forest City Rd Orlando, FL 32810-3002"
6264,"106 Orlando, FL 32809-4616"
6265,"840 Mercy Dr Orlando, FL 32808-7820"
6266,"7912 Forest City Rd Orlando, FL 32810-2907"
6267,"600 S Dollins Ave Orlando, FL 32805-3009"
6268,"800 Orlando, FL 32805-1535"
6269,"3100 Evans Trojans Way Orlando, FL 32808-3662"
6270,"232 N Orange Blossom Trl Orlando, FL 32805-1612"
6271,"4426 Old Winter Garden Rd Orlando, FL 32811-4211"
6272,"232 N Orange Blossom Trl Orlando, FL 32805-1612"
6273,"618 S Forest Ave Apopka, FL 32703-5338"
6274,"1296 W Broad St Groveland, FL 34736-2012"
6275,"212 E Main St Tavares, FL 32778-3808"
6276,"13275 W Colonial Dr Winter Garden, FL 34787"
6277,"2140 N Don Wickham Dr STE C Clermont, FL 34711-1922"
6278,"509 Cagan View Rd Clermont, FL 34714-6405"
6279,"301 Sumterville, FL 33585-5141"
6280,"301 Ste B Sumterville, FL 33585-5143"
6281,"301 Sumterville, FL 33585-5143"
6282,"301 Sumterville, FL 33585"
6283,"14 Land O Lakes, FL 34638-2802"
6284,"5117 Madison St New Port Richey, FL 34652-4312"
6285,"14730 Cobra Way Hudson, FL 34669-1083"
6286,"30833 Wells Rd Wesley Chapel, FL 33545"
6287,"300 S Main St Brooksville, FL 34601-3320"
6288,"37615 Martin Luther King Blvd Dade City, FL 33523-3099"
6289,"37944 Pasco Ave Dade City, FL 33525-4202"
6290,"4302
Hudson Family Health Center 
11611"
6291,"5420
Lacoochee Family Health Center 
38724"
6292,"2114 Seven Springs Blvd New Port Richey, FL 34655-3908"
6293,"10841 Little Rd New Port Richey, FL 34654-2513"
6294,"6906 Madison St New Port Richey, FL 34652-1902"
6295,"7551 Forest Oaks Blvd Spring Hill, FL 34606-2437"
6296,"37944 Pasco Ave Dade City, FL 33525-4202"
6297,"7551 Forest Oaks Blvd Spring Hill, FL 34606-2437"
6298,"547 SE Fort Island Trl Ste E Crystal River, FL 34429-8905"
6299,"547 SE Fort Island Trl STE C STE D Crystal River, FL 34429-8905"
6300,"314 S Line Ave Inverness, FL 34452-4606"
6301,"300 S Line Ave Inverness, FL 34452-4606"
6302,"595 N Lecanto Hwy Lecanto, FL 34461-9187"
6303,"151 Inverness, FL 34452-4846"
6304,"19 New Port Richey, FL 34652-4945"
6305,"707 Druid Rd E Clearwater, FL 33756-3913"
6306,"702 Jasmine Way Clearwater, FL 33756-4086"
6307,"1721 Main St Dunedin, FL 34698-6402"
6308,"9900
Evara Health - Largo 
12420"
6309,"3860 Tampa Rd STE C Oldsmar, FL 34677-3022"
6310,"247 S Huey Ave Tarpon Springs, FL 34689-4205"
6311,"721 E Lime St Tarpon Springs, FL 34689"
6312,"2329 Anclote Blvd Holiday, FL 34691-9739"
6313,"405 Clearwater, FL 33765-1439"
6314,"150 Clearwater, FL 33764-6566"
6315,"741 St Petersburg, FL 33701-4814"
6316,"7 St Petersburg, FL 33705-2135"
6317,"612 Dr Martin Luther King Jr St N St Petersburg, FL 33705-1403"
6318,"7728 Palm River Rd Tampa, FL 33619-4215"
6319,"2727 W Dr Martin Luther King Jr Blvd Tampa, FL 33607-6383"
6320,"8108 N Nebraska Ave Tampa, FL 33604-3103"
6321,"5611 Sheldon Rd Tampa, FL 33615-3532"
6322,"2103 N Rome Ave Tampa, FL 33607-3509"
6323,"8213 W Waters Ave Tampa, FL 33615-1822"
6324,"4422 E Columbus Dr Tampa, FL 33605-3233"
6325,"7814 N Dale Mabry Hwy Tampa, FL 33614-3220"
6326,"3901 S West Shore Blvd Tampa, FL 33611-1003"
6327,"37 - Hillsborough 
12085"
6328,"100 Tampa, FL 33607-6353"
6329,"2808 W Dr Martin Luther King Jr Blvd Bldg Tampa, FL 33607-6306"
6330,"7608 Causeway Blvd Tampa, FL 33619-5912"
6331,"6216 E Sligh Ave Tampa, FL 33617-9105"
6332,"2235 Central Ave Saint Petersburg, FL 33713-8844"
6333,"2105 N Nebraska Ave Tampa, FL 33602-2558"
6334,"601 S Florida Ave Lakeland, FL 33801-5237"
6335,"1129 N Missouri Ave Lakeland, FL 33805-4411"
6336,"38503 Centennial Rd Dade City, FL 33525-1654"
6337,"38030 Daughtery Rd Zephyrhills, FL 33540-1375"
6338,"37840 Medical Arts Ct Zephyrhills, FL 33541-4325"
6339,"37920 Medical Arts Ct Zephyrhills, FL 33541-4323"
6340,"801 E Baker St Plant City, FL 33563-3652"
6341,"14254 Dr Martin Luther King Jr Blvd Dover, FL 33527-4414"
6342,"9555 Thonotosassa, FL 33592-2139"
6343,"14254 Dr Martin Luther King Jr Blvd Dover, FL 33527-4414"
6344,"302 W Fletcher Ave Tampa, FL 33612-3415"
6345,"302 W Fletcher Ave Tampa, FL 33612-3415"
6346,"16 New Nebraska 
12410"
6347,"302 W Fletcher Ave Tampa, FL 33612-3415"
6348,"1212 E Bearss Ave Lutz, FL 33549"
6349,"302 W Fletcher Ave Tampa, FL 33612-3415"
6350,"131 Tampa, FL 33613-4610"
6351,"64 Bradenton, FL 34208-5534"
6352,"64 Bradenton, FL 34208-5534"
6353,"701 Manatee Ave W Bradenton, FL 34205-8604"
6354,"111 Sarasota, FL 34243-2809"
6355,"1312 Manatee Ave E Bradenton, FL 34208-1358"
6356,"301 N Parrish, FL 34219-8410"
6357,"301 N Parrish, FL 34219-8410"
6358,"1 Bradenton, FL 34210-3197"
6359,"301 N Parrish, FL 34219-8410"
6360,"4553
Mobile Eye Care 
12271"
6361,"301 N Parrish, FL 34219-8410"
6362,"37220 Glenwood Ave Myakka City, FL 34251-2310"
6363,"5600 Bayshore Rd Palmetto, FL 34221-9352"
6364,"2010 Bradenton, FL 34208-1023"
6365,"3300 Bradenton, FL 34208-1024"
